company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/organization/ultravolt,UltraVolt,|Manufacturing|,Manufacturing,USA,NY,Long Island,Ronkonkoma,/organization/advanced-energy-industries,Advanced Energy Industries,,,USA,CO,Fort Collins,Fort Collins,2014-08-04T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/umbria,Umbria,|Curated Web|,Curated Web,USA,CO,Denver,Boulder,/organization/j-d-power,J.D. Power and Associates,|Analytics|,Analytics,USA,CA,Los Angeles,Westlake Village,2008-04-01T00:00:00,2008-04,2008-Q2,2008,,USD
/organization/unibased-systems-architecture,Unibased Systems Architecture,|Software|,Software,USA,MO,St. Louis,St Louis,/organization/streamline-health-solutions,Streamline Health Solutions,|Biotechnology|,Biotechnology,USA,GA,Atlanta,Atlanta,2014-01-17T00:00:00,2014-01,2014-Q1,2014,"6,500,000",USD
/organization/unica,Unica,|Marketing Automation|Lead Generation|Software|,Marketing Automation,USA,MA,Bangor,Waltham,/organization/ibm,IBM,|Software|,Software,USA,NY,New York City,Armonk,2010-10-06T00:00:00,2010-10,2010-Q4,2010,"480,000,000",USD
/organization/unicorn-media,Unicorn Media,|Real Time|Cloud Computing|iPhone|Analytics|Monetization|Mobile|Video Streaming|Video|Software|,Software,USA,AZ,Phoenix,Tempe,/organization/brightcove,Brightcove,|Technology|Analytics|Video|Enterprise Software|,Technology,JPN,,Tokyo,Shibuya,2014-01-06T00:00:00,2014-01,2014-Q1,2014,"49,000,000",USD
/organization/unidym,Unidym,|Manufacturing|,Manufacturing,USA,CA,SF Bay Area,Menlo Park,/organization/wisepower,Wisepower,,,KOR,,Seoul,Seoul,2011-01-18T00:00:00,2011-01,2011-Q1,2011,,USD
/organization/unifund,UniFund,|Software|,Software,USA,NH,"Manchester, New Hampshire",Nashua,/organization/tyler-technologies,Tyler Technologies,|Software|,Software,USA,TX,Atlanta,Dallas,2012-03-09T00:00:00,2012-03,2012-Q1,2012,,USD
/organization/unigraphic,UniGraphic,|Local Businesses|,Local Businesses,USA,MA,Boston,Woburn,/organization/quad-graphics,Quad/Graphics,|Local Businesses|,Local Businesses,USA,WI,Milwaukee,Sussex,2014-02-05T00:00:00,2014-02,2014-Q1,2014,,USD
/organization/unipro-systems,UniPro Systems,|Software|,Software,USA,MT,Helena,Helena,/organization/cusource,CUsource,|Enterprise Software|,Enterprise Software,USA,MT,Washington D.C.,Great Falls,2008-09-30T00:00:00,2008-09,2008-Q3,2008,,USD
/organization/unisfair,Unisfair,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Menlo Park,/organization/intercall,InterCall,,,USA,IL,Chicago,Chicago,2011-03-01T00:00:00,2011-03,2011-Q1,2011,,USD
/organization/united-site-services,United Site Services,|Business Services|,Business Services,USA,MA,Worcester,Westborough,/organization/calera-capital,Calera Capital,,,USA,CA,SF Bay Area,San Francisco,2014-08-06T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/united-technologies,United Technologies,|None|,None,USA,CT,Hartford,Hartford,/organization/verint,Verint Systems,|Technology|Software|,Technology,USA,NY,Long Island,Melville,2014-04-02T00:00:00,2014-04,2014-Q2,2014,"82,900,000",USD
/organization/univa-ud,Univa UD,|Data Centers|Software|,Data Centers,USA,IL,Chicago,Lisle,/organization/univa-ud,Univa UD,|Data Centers|Software|,Data Centers,USA,IL,Chicago,Lisle,2007-10-01T00:00:00,2007-10,2007-Q4,2007,,USD
/organization/universal-microwave,Universal Microwave,|Mobile|,Mobile,USA,FL,Tampa,Brooksville,/organization/rf-micro-devices,RF Micro Devices,|Technology|Semiconductors|,Technology,USA,NC,Greensboro,Greensboro,2009-01-30T00:00:00,2009-01,2009-Q1,2009,"23,200,000",USD
/organization/uns-energy,UNS Energy,|Clean Technology|,Clean Technology,USA,AZ,Tucson,Tucson,/organization/fortis-inc,Fortis,|Clean Technology|,Clean Technology,CAN,BC,Surrey,Surrey,2013-12-11T00:00:00,2013-12,2013-Q4,2013,"2,500,000,000",USD
/organization/unsubcentral,UnsubCentral,|Curated Web|,Curated Web,USA,TX,Austin,Austin,/organization/datranmedia,Datran Media,|Advertising|,Advertising,USA,NY,New York City,New York,2006-01-01T00:00:00,2006-01,2006-Q1,2006,"10,000,000",USD
/organization/unsubcentral,UnsubCentral,|Curated Web|,Curated Web,USA,TX,Austin,Austin,/organization/transition-capital-partners,Transition Capital Partners,,,USA,TX,Atlanta,Dallas,2014-01-31T00:00:00,2014-01,2014-Q1,2014,,USD
/organization/unsubscribe-com,Unsubscribe.com,|Curated Web|,Curated Web,USA,CA,Los Angeles,Santa Monica,/organization/trustedid,TrustedID,|Security|,Security,USA,CA,SF Bay Area,Palo Alto,2011-11-15T00:00:00,2011-11,2011-Q4,2011,,USD
/organization/unx,UNX,|Finance|,Finance,USA,NY,New York City,New York,/organization/mantara,Mantara,|Software|,Software,USA,NY,New York City,New York,2012-05-15T00:00:00,2012-05,2012-Q2,2012,,USD
/organization/upcoming,Upcoming,|Local|Events|Curated Web|,Local,USA,CA,SF Bay Area,Santa Clara,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,2005-10-05T00:00:00,2005-10,2005-Q4,2005,"1,000,000",USD
/organization/upek,UPEK,|Security|,Security,USA,CA,SF Bay Area,Emeryville,/organization/authentec,AuthenTec,|Information Security|Semiconductors|,Information Security,USA,FL,Florida's Space Coast,Melbourne Beach,2010-09-07T00:00:00,2010-09,2010-Q3,2010,,USD
/organization/uplynk,UpLynk,|Software|,Software,USA,CA,Newbury Park,Newbury Park,/organization/verizon,Verizon Communications,|Mobile|,Mobile,USA,NY,New York City,New York,2013-11-13T00:00:00,2013-11,2013-Q4,2013,,USD
/organization/upnext,UpNext,|Maps|Mobile|,Maps,USA,NY,New York City,New York,/organization/amazon,Amazon,|Consumer Goods|Groceries|Crowdsourcing|E-Commerce|,Consumer Goods,USA,WA,Seattle,Seattle,2012-07-02T00:00:00,2012-07,2012-Q3,2012,,USD
/organization/uppidy,Uppidy,|Mobile|,Mobile,USA,MD,Baltimore,Columbia,/organization/gryphn,ArmorText,|Mobile|,Mobile,USA,VA,Washington D.C.,Reston,2014-04-10T00:00:00,2014-04,2014-Q2,2014,,USD
/organization/uproxx,UPROXX,|Games|,Games,USA,FL,Miami,Miami Beach,/organization/woven-digital,Woven Digital,|Media|Advertising|,Media,USA,CA,Los Angeles,Culver City,2014-04-17T00:00:00,2014-04,2014-Q2,2014,,USD
/organization/uptake,Uptake,|Search|Travel|,Travel,USA,CA,SF Bay Area,Palo Alto,/organization/groupon,Groupon,|Advertising|Retail|Discounts|Craigslist Killers|Curated Web|,Advertising,USA,IL,Chicago,Chicago,2012-02-28T00:00:00,2012-02,2012-Q1,2012,,USD
/organization/uptivity-inc,"Uptivity, Inc.",|Software|,Software,USA,OH,Atlanta,Columbus,/organization/incontact,inContact,|Telephony|Contact Centers|Customer Service|Software|,Telephony,USA,UT,Salt Lake City,Midvale,2014-05-07T00:00:00,2014-05,2014-Q2,2014,"46,000,000",USD
/organization/uptodate,UpToDate,|E-Commerce|,E-Commerce,USA,MA,Bangor,Waltham,/organization/wolters-kluwer,Wolters Kluwer,,,NLD,,,,2008-09-04T00:00:00,2008-09,2008-Q3,2008,,USD
/organization/urban-escapes,Urban Escapes,|None|,None,USA,NY,New York City,New York,/organization/livingsocial,LivingSocial,|Social Commerce|Group Buying|Networking|E-Commerce|,E-Commerce,USA,DC,Washington D.C.,Washington,2010-10-19T00:00:00,2010-10,2010-Q4,2010,,USD
/organization/urbanspoon,Urbanspoon,|Curated Web|,Curated Web,USA,WA,Seattle,Seattle,/organization/iac,IAC,|News|,News,USA,NY,New York City,New York,2009-04-29T00:00:00,2009-04,2009-Q2,2009,,USD
/organization/ureach-technologies,uReach Technologies,|Mobile|,Mobile,USA,NJ,Newark,Holmdel,/organization/genband,GENBAND,|Networking|VoIP|Internet|Web Hosting|,Web Hosting,USA,TX,Dallas,Plano,2014-02-18T00:00:00,2014-02,2014-Q1,2014,,USD
/organization/urs,URS,|Information Technology|Infrastructure Builders|Engineering Firms|Construction|,Engineering Firms,USA,CA,SF Bay Area,San Francisco,/organization/aecom-technology,AECOM Technology,|Engineering Firms|Construction|Infrastructure Builders|Consulting|,Infrastructure Builders,USA,CA,Los Angeles,Los Angeles,2014-07-14T00:00:00,2014-07,2014-Q3,2014,"4,000,000,000",USD
/organization/user-centric,User Centric,|Usability|Technology|,Technology,USA,IL,Illinois,,/organization/gfk-aktiengesellshaft,GfK SE,|Consulting|,Consulting,DEU,,Nuremberg,Nuremberg,2012-09-17T00:00:00,2012-09,2012-Q3,2012,,USD
/organization/userfox,userfox,|Email Marketing|Email|SaaS|Sales and Marketing|Advertising|,SaaS,USA,CA,SF Bay Area,San Francisco,/organization/adroll-semantic-sugar-inc,AdRoll,|Advertising|,Advertising,USA,CA,SF Bay Area,San Francisco,2014-01-23T00:00:00,2014-01,2014-Q1,2014,,USD
/organization/userplane,Userplane,|Video Chat|Chat|Enterprise Software|,Enterprise Software,USA,CA,Los Angeles,Santa Monica,/organization/aol,AOL,|Advertising Platforms|Content Creators|Digital Media|News|,Content Creators,USA,NY,New York City,New York,2006-08-14T00:00:00,2006-08,2006-Q3,2006,"40,000,000",USD
/organization/ust-inc,UST Inc,|None|,None,USA,CT,Hartford,Stamford,/organization/altria,Altria,|None|,None,USA,VA,SF Bay Area,Richmond,2008-09-01T00:00:00,2008-09,2008-Q3,2008,11,USD
/organization/utopy,UTOPY,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,San Francisco,/organization/genesys,Genesys,|Customer Service|Contact Centers|Software|,Customer Service,USA,CA,SF Bay Area,Daly City,2013-01-29T00:00:00,2013-01,2013-Q1,2013,,USD
/organization/uxfactory-llc,UXFACTORY LLC,|Internet Marketing|Electronics|Web Development|Web Design|Usability|Interface Design|Human Computer Interaction|User Experience Design|Design|Curated Web|,Design,USA,IL,Chicago,Western Springs,/organization/planet-forward,Planet Forward,,,,,,,2014-01-10T00:00:00,2014-01,2014-Q1,2014,,USD
/organization/uxflip,UXFLIP,|Mobile|,Mobile,USA,PA,Philadelphia,Philadelphia,/organization/artisan-mobile,Artisan Mobile,|Software|CRM|Android|iOS|Marketing Automation|Apps|Personalization|Analytics|Optimization|Mobile|,Software,USA,PA,Philadelphia,Philadelphia,2012-04-24T00:00:00,2012-04,2012-Q2,2012,,USD
/organization/v-clip-pharmaceuticals,V-Clip Pharmaceuticals,|Biotechnology|,Biotechnology,USA,CA,Ontario - Inland Empire,Azusa,/organization/viral-genetics,Viral Genetics,|Biotechnology|,Biotechnology,USA,CA,Ontario - Inland Empire,Azusa,2008-11-17T00:00:00,2008-11,2008-Q4,2008,"241,000",USD
/organization/v2green,V2Green,|Hardware + Software|,Hardware + Software,USA,WA,Seattle,Seattle,/organization/gridpoint,GridPoint,|Sustainability|Energy Management|Clean Technology|,Clean Technology,USA,VA,Washington D.C.,Arlington,2008-09-23T00:00:00,2008-09,2008-Q3,2008,,USD
/organization/v3-systems,V3 Systems,|Enterprise Software|,Enterprise Software,USA,UT,Salt Lake City,Salt Lake City,/organization/sphere-3d,Sphere 3d,,,CAN,ON,Toronto,Toronto,2014-02-16T00:00:00,2014-02,2014-Q1,2014,"9,700,000",USD
/organization/val-u-tech,Val-U-Tech,|Hardware + Software|,Hardware + Software,USA,NY,"Rochester, New York",Victor,/organization/iec-electronics,IEC Electronics,|Hardware + Software|,Hardware + Software,USA,NY,Ithaca,Newark Valley,2008-11-28T00:00:00,2008-11,2008-Q4,2008,"10,180,000",USD
/organization/valassis,Valassis,|Sales and Marketing|Media|None|,None,USA,MI,Detroit,Livonia,/organization/harland-clarke-holdings,Harland Clarke Holdings,|Finance|,Finance,USA,TX,San Antonio,San Antonio,2013-12-18T00:00:00,2013-12,2013-Q4,2013,"1,800,000,000",USD
/organization/valchemy,Valchemy,|Software|,Software,USA,CA,SF Bay Area,San Mateo,/organization/ibm,IBM,|Software|,Software,USA,NY,New York City,Armonk,2006-09-30T00:00:00,2006-09,2006-Q3,2006,,USD
/organization/valcom-technology,ValCom Technology,|Consulting|,Consulting,USA,IL,Chicago,Itasca,/organization/pc-connection,PC Connection,|Enterprise Software|,Enterprise Software,USA,NH,"Manchester, New Hampshire",Merrimack,2011-03-17T00:00:00,2011-03,2011-Q1,2011,"11,600,000",USD
/organization/valence-technology,Valence Technology,|Manufacturing|,Manufacturing,USA,TX,Austin,Austin,/organization/microsoft,Microsoft,|Video Games|Software|,Video Games,USA,WA,Seattle,Redmond,1998-08-25T00:00:00,1998-08,1998-Q3,1998,,USD
/organization/validity,Validity Sensors,|Biometrics|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,San Jose,/organization/synaptics,Synaptics,|Technology|Hardware + Software|,Technology,HKG,,Kowloon,Kowloon City,2013-10-09T00:00:00,2013-10,2013-Q4,2013,"255,000,000",USD
/organization/valore-books,Valore Books,|Textbooks|E-Commerce|,E-Commerce,USA,CA,San Diego,San Diego,/organization/simpletuition,SimpleTuition,|Education|Finance|,Education,USA,MA,Boston,Boston,2012-09-10T00:00:00,2012-09,2012-Q3,2012,,USD
/organization/values-of-n,Values of n,|Software|,Software,USA,OR,"Portland, ME",Portland,/organization/twitter,Twitter,|Software|SMS|MicroBlogging|Messaging|Social Media|,Software,USA,CA,SF Bay Area,San Francisco,2008-11-24T00:00:00,2008-11,2008-Q4,2008,,USD
/organization/vanco-direct-usa,Vanco Direct USA,|Public Relations|,Public Relations,USA,IL,Chicago,Chicago,/organization/global-capacity-group,Global Capacity (Capital Growth Systems),|Web Hosting|,Web Hosting,USA,IL,Chicago,Chicago,2008-11-21T00:00:00,2008-11,2008-Q4,2008,"15,230,000",USD
/organization/vangent,Vangent,|Consulting|,Consulting,USA,VA,Washington D.C.,Arlington,/organization/general-dynamics,General Dynamics,|Public Transportation|,Public Transportation,USA,VA,Falls Church,Falls Church,2011-08-16T00:00:00,2011-08,2011-Q3,2011,"960,000,000",USD
/organization/vanguard-health-systems,Vanguard Health Systems,|Health Care|,Health Care,USA,TN,Nashville,Nashville,/organization/tenet-healthcare-corporation,Tenet Healthcare Corporation,|Biotechnology|,Biotechnology,USA,TX,Atlanta,Dallas,2013-06-24T00:00:00,2013-06,2013-Q2,2013,"1,800,000,000",USD
/organization/vanity-fair,Vanity Fair - VF,|Publishing|,Publishing,USA,NY,New York City,New York,/organization/fruit-of-the-loom,Fruit of the Loom,|E-Commerce|,E-Commerce,USA,KY,Louisville,Bowling Green,2007-01-23T00:00:00,2007-01,2007-Q1,2007,"350,000,000",USD
/organization/vantacore-partners,VantaCore Partners,|Building Products|,Building Products,USA,PA,Philadelphia,Philadelphia,/organization/natural-resource-partners,Natural Resource Partners,,,USA,TX,Houston,Houston,2014-08-19T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/vaporfection-international,Vaporfection International,|Hardware + Software|,Hardware + Software,USA,FL,Palm Beaches,Boca Raton,/organization/medbox,Medbox,|Health Care|,Health Care,USA,CA,Los Angeles,West Hills,2013-03-25T00:00:00,2013-03,2013-Q1,2013,,USD
/organization/vapps,Vapps,|Enterprise Software|,Enterprise Software,USA,NJ,Newark,Hoboken,/organization/citrix-systems,Citrix Systems,|Software|,Software,USA,FL,Ft. Lauderdale,Fort Lauderdale,2008-11-18T00:00:00,2008-11,2008-Q4,2008,"26,600,000",USD
/organization/varalogix,VaraLogix,|Hardware + Software|Enterprise Software|,Enterprise Software,USA,TX,Austin,Round Rock,/organization/bmc-software,BMC Software,|Software|,Software,USA,TX,Houston,Houston,2012-08-09T00:00:00,2012-08,2012-Q3,2012,,USD
/organization/varel-international,Varel International,|Clean Technology|,Clean Technology,USA,TX,Atlanta,Carrollton,/organization/sandvik,Sandvik,|Enterprise Software|,Enterprise Software,SWE,,Stockholm,Stockholm,2014-01-07T00:00:00,2014-01,2014-Q1,2014,"740,000,000",USD
/organization/varian,Varian,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Palo Alto,/organization/agilent,Agilent Technologies,|Hardware|Computers|Biotechnology|,Biotechnology,USA,DE,"Wilmington, DE",Wilmington,2009-07-27T00:00:00,2009-07,2009-Q3,2009,"1,500,000,000",USD
/organization/varian-semiconductor-equipment-associates,Varian Semiconductor Equipment Associates,|Semiconductors|,Semiconductors,USA,MA,Boston,Gloucester,/organization/applied-materials,Applied Materials,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Santa Clara,2011-05-04T00:00:00,2011-05,2011-Q2,2011,"4,900,000,000",USD
/organization/various,Various,|Curated Web|,Curated Web,USA,FL,Palm Beaches,Boca Raton,/organization/friendfinder-networks,FriendFinder Networks,|Social Network Media|Services|Games|,Services,USA,FL,Palm Beaches,Boca Raton,2007-12-11T00:00:00,2007-12,2007-Q4,2007,"500,000,000",USD
/organization/varolii,Varolii,|Software|,Software,USA,WA,Seattle,Seattle,/organization/lifelock,LifeLock,|Technology|Security|,Technology,USA,AZ,Phoenix,Tempe,2013-08-20T00:00:00,2013-08,2013-Q3,2013,"42,600,000",USD
/organization/vasonova,VasoNova,|Health Care|,Health Care,USA,CA,SF Bay Area,Sunnyvale,/organization/teleflex,Teleflex,|Medical Devices|,Medical Devices,USA,PA,Philadelphia,Royersford,2011-01-10T00:00:00,2011-01,2011-Q1,2011,,USD
/organization/vativ-technologies,Vativ Technologies,|Semiconductors|,Semiconductors,USA,CA,San Diego,San Diego,/organization/entropic-communications,Entropic Communications,|Semiconductors|,Semiconductors,USA,CA,San Diego,San Diego,2008-04-04T00:00:00,2008-04,2008-Q2,2008,"43,780,000",USD
/organization/vault-acquiring-solutions,Vault Acquiring Solutions,|Payments|Wireless|,Wireless,USA,CA,Los Angeles,Agoura Hills,/organization/hybrid-paytech-2,Hybrid Paytech,|Software|,Software,CAN,QC,Quebec,Quebec,2013-02-07T00:00:00,2013-02,2013-Q1,2013,,USD
/organization/vault-usa,Vault USA,|Software|,Software,USA,MA,Boston,Middleboro,/organization/vault-usa,Vault USA,|Software|,Software,USA,MA,Boston,Middleboro,2010-04-30T00:00:00,2010-04,2010-Q2,2010,,USD
/organization/vaultus-mobile,Vaultus Mobile,|Mobile|,Mobile,USA,MA,Boston,Boston,/organization/antenna-software,Antenna Software,|Software|,Software,GBR,,London,Guildford,2010-04-09T00:00:00,2010-04,2010-Q2,2010,,USD
/organization/vauto,vAuto,|Software|,Software,USA,IL,Chicago,Oak Brook,/organization/autotrader,AutoTrader.com,|Curated Web|,Curated Web,USA,MI,Atlanta,Atlanta,2010-10-19T00:00:00,2010-10,2010-Q4,2010,,USD
/organization/vaxdesign,VaxDesign,|Biotechnology|,Biotechnology,USA,FL,Orlando,Orlando,/organization/sanofi-pasteur,Sanofi Pasteur,|Biotechnology|,Biotechnology,FRA,,Rhone-Alpes,Lyon,2010-09-27T00:00:00,2010-09,2010-Q3,2010,"60,000,000",USD
/organization/vaxgen,VaxGen,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,South San Francisco,/organization/oxigene,Oxigene,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,South San Francisco,2009-10-01T00:00:00,2009-10,2009-Q4,2009,"33,000,000",USD
/organization/vcg,VCG,|Software|,Software,USA,GA,Atlanta,Roswell,/organization/bond-international-software,Bond International Software,,,,,,,2010-10-21T00:00:00,2010-10,2010-Q4,2010,"9,000,000",USD
/organization/vci-solutions,VCI Solutions,|Software|,Software,USA,MA,"Springfield, IL",Springfield,/organization/wideorbit,WideOrbit,|Advertising|Music|Television|Enterprise Software|Software|,Software,USA,CA,SF Bay Area,San Francisco,2010-10-15T00:00:00,2010-10,2010-Q4,2010,,USD
/organization/veeco-instruments,Veeco Instruments,|Hardware + Software|,Hardware + Software,USA,NY,Plainview,Plainview,/organization/veeco-instruments,Veeco Instruments,|Hardware + Software|,Hardware + Software,USA,NY,Plainview,Plainview,2009-02-19T00:00:00,2009-02,2009-Q1,2009,"30,000,000",USD
/organization/vehix,Vehix,|E-Commerce|,E-Commerce,USA,UT,Salt Lake City,Salt Lake City,/organization/comcast,Comcast,|Web Hosting|,Web Hosting,USA,PA,Philadelphia,Philadelphia,2008-02-08T00:00:00,2008-02,2008-Q1,2008,,USD
/organization/vela-systems,Vela Systems,|Construction|Mobile|iPad|Software|,Software,USA,MA,Boston,Burlington,/organization/autodesk,Autodesk,|Software|,Software,USA,CA,SF Bay Area,San Rafael,2012-06-09T00:00:00,2012-06,2012-Q2,2012,,USD
/organization/velocitude,Velocitude,|Mobile|,Mobile,USA,FL,Ft. Lauderdale,Fort Lauderdale,/organization/akamai-technologies,Akamai Technologies,|Business Services|IaaS|Content Delivery|Distribution|Broadcasting|Enterprise Software|,Business Services,USA,MA,Boston,Cambridge,2010-06-10T00:00:00,2010-06,2010-Q2,2010,,USD
